,DB12582,1437,-1,编号,数字部分,新编号
62126,DB11672,836,1,396,11672,396
62127,DB11672,367,-1,396,11672,396
62128,DB11672,3162,1,396,11672,396
62129,DB11672,948,-1,396,11672,396
62130,DB11672,4242,1,396,11672,396
62131,DB11672,5994,-1,396,11672,396
62132,DB11672,5970,-1,396,11672,396
62133,DB11672,55503,1,396,11672,396
62134,DB11672,5054,1,396,11672,396
62135,DB11672,2335,-1,396,11672,396
62136,DB11672,4084,1,396,11672,396
62137,DB11672,1025,-1,396,11672,396
62138,DB11672,5742,-1,396,11672,396
62139,DB11672,2521,-1,396,11672,396
62140,DB11672,54800,-1,396,11672,396
62141,DB11672,596,-1,396,11672,396
62142,DB11672,840,-1,396,11672,396
62143,DB11672,16,-1,396,11672,396
62144,DB11672,4050,1,396,11672,396
62145,DB11672,55652,1,396,11672,396
62146,DB11672,11221,1,396,11672,396
62147,DB11672,3569,-1,396,11672,396
62148,DB11672,10733,1,396,11672,396
62149,DB11672,1788,-1,396,11672,396
62150,DB11672,7157,-1,396,11672,396
62151,DB11672,1789,-1,396,11672,396
62152,DB11672,23213,1,396,11672,396
62153,DB11672,3479,-1,396,11672,396
62154,DB11672,1282,1,396,11672,396
62155,DB11672,9236,1,396,11672,396
62156,DB11672,4193,1,396,11672,396
62157,DB11672,9584,1,396,11672,396
62158,DB11672,4638,1,396,11672,396
62159,DB11672,3066,-1,396,11672,396
62160,DB11672,8971,-1,396,11672,396
62161,DB11672,3663,1,396,11672,396
62162,DB11672,8321,-1,396,11672,396
62163,DB11672,7037,1,396,11672,396
62164,DB11672,57336,1,396,11672,396
62165,DB11672,10105,1,396,11672,396
62166,DB11672,6416,-1,396,11672,396
62167,DB11672,1576,1,396,11672,396
62168,DB11672,2263,-1,396,11672,396
62169,DB11672,6426,1,396,11672,396
62170,DB11672,7155,-1,396,11672,396
62171,DB11672,56616,1,396,11672,396
62172,DB11672,1591,1,396,11672,396
62173,DB11672,5618,1,396,11672,396
62174,DB11672,356,-1,396,11672,396
62175,DB11672,989,1,396,11672,396
62176,DB11672,983,-1,396,11672,396
62177,DB11672,5366,1,396,11672,396
62178,DB11672,11138,1,396,11672,396
62179,DB11672,837,1,396,11672,396
62180,DB11672,1958,-1,396,11672,396
62181,DB11672,5777,1,396,11672,396
62182,DB11672,7316,1,396,11672,396
62183,DB11672,79444,1,396,11672,396
62184,DB11672,1604,-1,396,11672,396
62185,DB11672,6430,-1,396,11672,396
62186,DB11672,2295,-1,396,11672,396
62187,DB11672,6389,-1,396,11672,396
62188,DB11672,598,-1,396,11672,396
62189,DB11672,9817,1,396,11672,396
62190,DB11672,3303,1,396,11672,396
62191,DB11672,3091,-1,396,11672,396
62192,DB11672,5105,-1,396,11672,396
62193,DB11672,5606,1,396,11672,396
62194,DB11672,54880,1,396,11672,396
62195,DB11672,329,-1,396,11672,396
62196,DB11672,2355,-1,396,11672,396
62197,DB11672,1316,1,396,11672,396
62198,DB11672,7187,1,396,11672,396
62199,DB11672,6160,1,396,11672,396
62200,DB11672,7531,-1,396,11672,396
62201,DB11672,79885,-1,396,11672,396
62202,DB11672,387,-1,396,11672,396
62203,DB11672,8717,-1,396,11672,396
62204,DB11672,3553,-1,396,11672,396
62205,DB11672,1847,1,396,11672,396
62206,DB11672,4033,-1,396,11672,396
62207,DB11672,142,-1,396,11672,396
62208,DB11672,2065,-1,396,11672,396
62209,DB11672,5581,-1,396,11672,396
62210,DB11672,1499,-1,396,11672,396
62211,DB11672,597,-1,396,11672,396
62212,DB11672,3397,-1,396,11672,396
62213,DB11672,11065,-1,396,11672,396
62214,DB11672,3490,1,396,11672,396
62215,DB11672,7408,1,396,11672,396
62216,DB11672,834,1,396,11672,396
62217,DB11672,8942,1,396,11672,396
62218,DB11672,10388,1,396,11672,396
62219,DB11672,1634,1,396,11672,396
62220,DB11672,1287,-1,396,11672,396
62221,DB11672,1616,1,396,11672,396
62222,DB11672,5055,1,396,11672,396
62223,DB11672,56957,-1,396,11672,396
62224,DB11672,10267,-1,396,11672,396
62225,DB11672,4255,-1,396,11672,396
62226,DB11672,208,-1,396,11672,396
62227,DB11672,3949,1,396,11672,396
62228,DB11672,5328,1,396,11672,396
62229,DB11672,8743,-1,396,11672,396
62230,DB11672,3845,-1,396,11672,396
62231,DB11672,2081,-1,396,11672,396
62232,DB11672,595,-1,396,11672,396
62233,DB11672,3486,-1,396,11672,396
62234,DB12181,1585,1,410,12181,410
62235,DB12181,2908,1,410,12181,410
62236,DB12181,1584,1,410,12181,410
62237,DB12181,5468,1,410,12181,410
62238,DB12181,4306,1,410,12181,410
62239,DB00773,7832,1,138,00773,138
62240,DB00773,7039,1,138,00773,138
62241,DB00773,51330,1,138,00773,138
62242,DB00773,835,1,138,00773,138
62243,DB00773,8440,-1,138,00773,138
62244,DB00773,80273,-1,138,00773,138
62245,DB00773,54884,1,138,00773,138
62246,DB00773,4751,-1,138,00773,138
62247,DB00773,901,1,138,00773,138
62248,DB00773,23029,-1,138,00773,138
62249,DB00773,5893,1,138,00773,138
62250,DB00773,4175,-1,138,00773,138
62251,DB00773,699,-1,138,00773,138
62252,DB00773,8321,-1,138,00773,138
62253,DB00773,995,-1,138,00773,138
62254,DB00773,51278,1,138,00773,138
62255,DB00773,55810,-1,138,00773,138
62256,DB00773,307,1,138,00773,138
62257,DB00773,57050,-1,138,00773,138
62258,DB00773,6387,-1,138,00773,138
62259,DB00773,7775,-1,138,00773,138
62260,DB00773,637,1,138,00773,138
62261,DB00773,4176,-1,138,00773,138
62262,DB00773,54962,-1,138,00773,138
62263,DB00773,677,-1,138,00773,138
62264,DB00773,7277,1,138,00773,138
62265,DB00773,7515,1,138,00773,138
62266,DB00773,55388,-1,138,00773,138
62267,DB00773,10062,1,138,00773,138
62268,DB00773,7753,-1,138,00773,138
62269,DB00773,2956,-1,138,00773,138
62270,DB00773,8795,1,138,00773,138
62271,DB00773,3140,1,138,00773,138
62272,DB00773,644096,-1,138,00773,138
62273,DB00773,6890,1,138,00773,138
62274,DB00773,2012,1,138,00773,138
62275,DB00773,4861,1,138,00773,138
62276,DB00773,81875,-1,138,00773,138
62277,DB00773,9518,1,138,00773,138
62278,DB00773,5328,1,138,00773,138
62279,DB00773,1263,1,138,00773,138
62280,DB00773,26959,-1,138,00773,138
62281,DB00773,9538,1,138,00773,138
62282,DB00773,1956,-1,138,00773,138
62283,DB00773,332,1,138,00773,138
62284,DB00773,2040,1,138,00773,138
62285,DB00773,9055,-1,138,00773,138
62286,DB00773,51719,-1,138,00773,138
62287,DB00773,672,-1,138,00773,138
62288,DB00773,9355,-1,138,00773,138
62289,DB00773,2064,-1,138,00773,138
62290,DB00773,10112,-1,138,00773,138
62291,DB00773,374,1,138,00773,138
62292,DB00773,27300,-1,138,00773,138
62293,DB00773,10475,-1,138,00773,138
62294,DB00773,558,1,138,00773,138
62295,DB00773,1839,1,138,00773,138
62296,DB00773,6510,-1,138,00773,138
62297,DB00773,4171,-1,138,00773,138
62298,DB00773,5564,1,138,00773,138
62299,DB00773,330,-1,138,00773,138
62300,DB00773,7156,-1,138,00773,138
62301,DB00773,641,-1,138,00773,138
62302,DB00773,7596,-1,138,00773,138
62303,DB00773,4609,-1,138,00773,138
62304,DB00773,8764,1,138,00773,138
62305,DB00773,1576,1,138,00773,138
62306,DB00773,329,1,138,00773,138
62307,DB00773,11182,1,138,00773,138
62308,DB00773,3995,1,138,00773,138
62309,DB00773,1376,-1,138,00773,138
62310,DB00773,27165,1,138,00773,138
62311,DB00773,55608,-1,138,00773,138
62312,DB00773,7019,1,138,00773,138
62313,DB00773,11065,-1,138,00773,138
62314,DB00773,1382,1,138,00773,138
62315,DB00773,10848,1,138,00773,138
62316,DB00773,397,1,138,00773,138
62317,DB00773,8744,1,138,00773,138
62318,DB00773,10950,-1,138,00773,138
62319,DB00773,10891,1,138,00773,138
62320,DB00773,1071,1,138,00773,138
62321,DB00773,6310,-1,138,00773,138
62322,DB00773,2065,-1,138,00773,138
62323,DB00773,9841,-1,138,00773,138
62324,DB00773,6382,1,138,00773,138
62325,DB00773,375790,1,138,00773,138
62326,DB00773,634,1,138,00773,138
62327,DB00773,9973,1,138,00773,138
62328,DB00773,2069,1,138,00773,138
62329,DB00773,8767,1,138,00773,138
62330,DB00773,547,1,138,00773,138
62331,DB00773,1050,-1,138,00773,138
62332,DB00773,79714,-1,138,00773,138
62333,DB00773,64221,1,138,00773,138
62334,DB00773,3674,1,138,00773,138
62335,DB00773,990,-1,138,00773,138
62336,DB00773,79134,-1,138,00773,138
62337,DB00773,30851,1,138,00773,138
62338,DB00773,1861,-1,138,00773,138
62339,DB00773,1026,1,138,00773,138
62340,DB00773,993,-1,138,00773,138
62341,DB00773,53918,-1,138,00773,138
62342,DB00773,4217,-1,138,00773,138
62343,DB00773,57470,-1,138,00773,138
62344,DB00773,53820,1,138,00773,138
62345,DB00773,7752,-1,138,00773,138
62346,DB00773,9636,1,138,00773,138
62347,DB00773,1316,-1,138,00773,138
62348,DB00773,891,-1,138,00773,138
62349,DB00773,5606,1,138,00773,138
62350,DB00773,7421,1,138,00773,138
62351,DB00773,9189,-1,138,00773,138
62352,DB00773,10036,-1,138,00773,138
62353,DB00773,2194,1,138,00773,138
62354,DB00773,11257,1,138,00773,138
62355,DB00773,9019,-1,138,00773,138
62356,DB00773,3090,1,138,00773,138
62357,DB00773,4193,1,138,00773,138
62358,DB00773,10153,-1,138,00773,138
62359,DB00773,29775,1,138,00773,138
62360,DB00773,627,1,138,00773,138
62361,DB00773,5366,1,138,00773,138
62362,DB00773,57817,-1,138,00773,138
62363,DB00773,6237,1,138,00773,138
62364,DB00773,10570,1,138,00773,138
62365,DB00763,3399,1,136,00763,136
62366,DB00763,3958,1,136,00763,136
62367,DB00763,10618,1,136,00763,136
62368,DB00763,57817,-1,136,00763,136
62369,DB00763,7253,-1,136,00763,136
62370,DB00763,2729,1,136,00763,136
62371,DB00763,3576,1,136,00763,136
62372,DB00763,51454,1,136,00763,136
62373,DB00763,6528,1,136,00763,136
62374,DB00763,3398,1,136,00763,136
62375,DB00763,57817,-1,136,00763,136
62376,DB00763,6926,1,136,00763,136
62377,DB00763,1733,1,136,00763,136
62378,DB00763,8647,1,136,00763,136
62379,DB00763,4036,1,136,00763,136
62380,DB00763,3693,1,136,00763,136
62381,DB02659,1244,1,257,02659,257
62382,DB02659,1581,-1,257,02659,257
62383,DB02659,28234,1,257,02659,257
62384,DB02659,9971,1,257,02659,257
62385,DB02659,64240,1,257,02659,257
62386,DB02659,8647,1,257,02659,257
62387,DB02659,8431,1,257,02659,257
62388,DB00959,84168,1,163,00959,163
62389,DB00959,2202,1,163,00959,163
62390,DB00959,684,-1,163,00959,163
62391,DB00959,51191,-1,163,00959,163
62392,DB00959,3665,-1,163,00959,163
62393,DB00959,3437,-1,163,00959,163
62394,DB00959,3569,-1,163,00959,163
62395,DB00959,8839,1,163,00959,163
62396,DB00959,4828,-1,163,00959,163
62397,DB00959,1576,-1,163,00959,163
62398,DB00959,26227,-1,163,00959,163
62399,DB00959,5549,1,163,00959,163
62400,DB00959,597,-1,163,00959,163
62401,DB00959,8013,-1,163,00959,163
62402,DB00959,6775,-1,163,00959,163
62403,DB00959,316,1,163,00959,163
62404,DB00959,10561,-1,163,00959,163
62405,DB00959,56901,-1,163,00959,163
62406,DB00959,29923,-1,163,00959,163
62407,DB00959,1490,1,163,00959,163
62408,DB00959,4321,-1,163,00959,163
62409,DB00959,2192,1,163,00959,163
62410,DB00959,1277,1,163,00959,163
62411,DB00959,3429,-1,163,00959,163
62412,DB00959,9636,-1,163,00959,163
62413,DB00959,8613,-1,163,00959,163
62414,DB00959,57007,-1,163,00959,163
62415,DB00959,3430,-1,163,00959,163
62416,DB00959,91543,-1,163,00959,163
62417,DB00959,2921,-1,163,00959,163
62418,DB00959,22795,1,163,00959,163
62419,DB00959,23586,-1,163,00959,163
62420,DB00959,3290,-1,163,00959,163
62421,DB00959,2633,-1,163,00959,163
62422,DB00959,2537,-1,163,00959,163
62423,DB00959,3491,1,163,00959,163
62424,DB00959,5243,1,163,00959,163
62425,DB00959,10628,1,163,00959,163
62426,DB00959,3576,-1,163,00959,163
62427,DB00959,440,-1,163,00959,163
62428,DB00959,23657,-1,163,00959,163
62429,DB00959,7852,-1,163,00959,163
62430,DB00959,4599,-1,163,00959,163
62431,DB00959,1687,-1,163,00959,163
62432,DB00959,412,1,163,00959,163
62433,DB00959,6364,-1,163,00959,163
62434,DB00959,2920,-1,163,00959,163
62435,DB00959,2824,1,163,00959,163
62436,DB00959,3434,-1,163,00959,163
62437,DB00959,4061,-1,163,00959,163
62438,DB00959,3557,-1,163,00959,163
62439,DB00959,127544,-1,163,00959,163
62440,DB00959,8638,-1,163,00959,163
62441,DB00959,2919,-1,163,00959,163
62442,DB00959,6648,-1,163,00959,163
62443,DB00959,64135,-1,163,00959,163
62444,DB00959,1734,1,163,00959,163
62445,DB00959,1047,-1,163,00959,163
62446,DB00959,7097,-1,163,00959,163
62447,DB00959,29015,-1,163,00959,163
62448,DB00959,8767,-1,163,00959,163
62449,DB00959,4082,-1,163,00959,163
62450,DB00959,3669,-1,163,00959,163
62451,DB01241,7376,1,220,01241,220
62452,DB01241,5054,-1,220,01241,220
62453,DB01241,1558,1,220,01241,220
62454,DB01241,5465,1,220,01241,220
62455,DB01241,5467,1,220,01241,220
62456,DB01241,1581,-1,220,01241,220
62457,DB01241,19,1,220,01241,220
62458,DB01241,10062,1,220,01241,220
62459,DB04630,59,1,290,04630,290
62460,DB04630,4973,1,290,04630,290
62461,DB04630,6615,1,290,04630,290
62462,DB04630,6338,1,290,04630,290
62463,DB04630,4306,1,290,04630,290
62464,DB04630,5243,1,290,04630,290
62465,DB04630,6337,1,290,04630,290
62466,DB13044,6347,-1,421,13044,421
62467,DB13044,2247,-1,421,13044,421
62468,DB13044,3397,-1,421,13044,421
62469,DB13044,4192,-1,421,13044,421
62470,DB00636,6720,1,111,00636,111
62471,DB00636,4602,-1,111,00636,111
62472,DB00636,894,-1,111,00636,111
62473,DB00636,5465,1,111,00636,111
62474,DB00636,10891,1,111,00636,111
62475,DB00636,1543,1,111,00636,111
62476,DB00636,19,1,111,00636,111
62477,DB00636,4547,-1,111,00636,111
62478,DB00657,2803,1,117,00657,117
62479,DB00657,51663,-1,117,00657,117
62480,DB00657,1719,-1,117,00657,117
62481,DB00657,5786,-1,117,00657,117
62482,DB00657,10963,-1,117,00657,117
62483,DB00657,9638,-1,117,00657,117
62484,DB00657,1272,1,117,00657,117
62485,DB00657,9516,-1,117,00657,117
62486,DB11875,1543,1,403,11875,403
62487,DB11875,1576,1,403,11875,403
62488,DB11875,5243,1,403,11875,403
62489,DB11875,1545,1,403,11875,403
62490,DB11875,1545,1,403,11875,403
62491,DB11875,1588,1,403,11875,403
62492,DB11875,5243,1,403,11875,403
62493,DB11875,1543,1,403,11875,403
62494,DB00276,4609,-1,33,00276,33
62495,DB00276,5915,1,33,00276,33
62496,DB00276,835,1,33,00276,33
62497,DB00276,9540,1,33,00276,33
62498,DB05076,54541,1,301,05076,301
62499,DB05076,8140,1,301,05076,301
62500,DB05076,2288,-1,301,05076,301
62501,DB05076,230,1,301,05076,301
62502,DB05076,4925,1,301,05076,301
62503,DB05076,3659,1,301,05076,301
62504,DB05076,1956,1,301,05076,301
62505,DB05076,580,-1,301,05076,301
62506,DB05076,9232,-1,301,05076,301
62507,DB05076,10512,1,301,05076,301
62508,DB05076,5055,-1,301,05076,301
62509,DB05076,6482,1,301,05076,301
62510,DB05076,66008,1,301,05076,301
62511,DB05076,10025,-1,301,05076,301
62512,DB05076,9249,1,301,05076,301
62513,DB05076,1365,1,301,05076,301
62514,DB05076,4609,-1,301,05076,301
62515,DB05076,3934,1,301,05076,301
62516,DB05076,7182,1,301,05076,301
62517,DB05076,8544,1,301,05076,301
62518,DB05076,3162,1,301,05076,301
62519,DB05076,189,1,301,05076,301
62520,DB05076,5885,-1,301,05076,301
62521,DB05076,3151,-1,301,05076,301
62522,DB05076,9709,1,301,05076,301
62523,DB05076,467,1,301,05076,301
62524,DB05076,965,-1,301,05076,301
62525,DB05076,8851,-1,301,05076,301
62526,DB05076,3015,-1,301,05076,301
62527,DB05076,9052,1,301,05076,301
62528,DB05076,468,1,301,05076,301
62529,DB05076,3949,-1,301,05076,301
62530,DB05076,7158,1,301,05076,301
62531,DB05076,4137,1,301,05076,301
62532,DB05076,37,1,301,05076,301
62533,DB05076,1647,1,301,05076,301
62534,DB05076,54431,1,301,05076,301
62535,DB05076,81631,1,301,05076,301
62536,DB05076,8609,1,301,05076,301
62537,DB05076,650,1,301,05076,301
62538,DB05076,283131,1,301,05076,301
62539,DB05076,2729,1,301,05076,301
62540,DB05076,2921,1,301,05076,301
62541,DB05076,1999,1,301,05076,301
62542,DB05076,7157,-1,301,05076,301
62543,DB05076,4192,1,301,05076,301
62544,DB05076,5928,1,301,05076,301
62545,DB05076,6520,1,301,05076,301
62546,DB05076,11124,-1,301,05076,301
62547,DB05076,9016,1,301,05076,301
62548,DB05076,947,-1,301,05076,301
62549,DB05076,23645,1,301,05076,301
62550,DB05076,1364,1,301,05076,301
62551,DB05076,1854,-1,301,05076,301
62552,DB05076,51133,-1,301,05076,301
62553,DB05076,11065,-1,301,05076,301
62554,DB05076,7337,1,301,05076,301
62555,DB05076,2923,1,301,05076,301
62556,DB05076,5914,1,301,05076,301
62557,DB05076,1397,-1,301,05076,301
62558,DB05076,51592,1,301,05076,301
62559,DB05076,5366,1,301,05076,301
62560,DB05076,5743,1,301,05076,301
62561,DB05076,1649,1,301,05076,301
62562,DB05076,2791,-1,301,05076,301
62563,DB05076,5915,1,301,05076,301
62564,DB05076,7033,-1,301,05076,301
62565,DB05076,3488,-1,301,05076,301
62566,DB05076,7157,-1,301,05076,301
62567,DB05076,2877,1,301,05076,301
62568,DB05076,8204,1,301,05076,301
62569,DB05076,4193,-1,301,05076,301
62570,DB05076,675,-1,301,05076,301
62571,DB05076,8795,1,301,05076,301
62572,DB05076,6401,1,301,05076,301
62573,DB05076,5226,1,301,05076,301
62574,DB05076,6258,-1,301,05076,301
62575,DB05076,9518,1,301,05076,301
62576,DB05076,1410,1,301,05076,301
62577,DB05076,8490,1,301,05076,301
62578,DB05076,79370,1,301,05076,301
62579,DB05076,11065,-1,301,05076,301
62580,DB05076,64710,-1,301,05076,301
62581,DB05076,3164,1,301,05076,301
62582,DB05076,3566,-1,301,05076,301
62583,DB05076,3306,-1,301,05076,301
62584,DB00605,1992,1,105,00605,105
62585,DB00605,4864,1,105,00605,105
62586,DB00605,23411,1,105,00605,105
62587,DB00605,7374,-1,105,00605,105
62588,DB00605,6926,1,105,00605,105
62589,DB00605,6790,-1,105,00605,105
62590,DB00605,8878,1,105,00605,105
62591,DB00605,10919,-1,105,00605,105
62592,DB00605,3091,-1,105,00605,105
62593,DB00605,55082,1,105,00605,105
62594,DB00605,3553,-1,105,00605,105
62595,DB00605,468,1,105,00605,105
62596,DB00605,3898,1,105,00605,105
62597,DB00605,6940,1,105,00605,105
62598,DB00605,25777,-1,105,00605,105
62599,DB00605,51768,-1,105,00605,105
62600,DB00605,6612,-1,105,00605,105
62601,DB00605,6520,1,105,00605,105
62602,DB00605,4609,1,105,00605,105
62603,DB00605,1543,1,105,00605,105
62604,DB00605,54619,-1,105,00605,105
62605,DB00605,332,-1,105,00605,105
62606,DB00605,8491,1,105,00605,105
62607,DB00605,4758,1,105,00605,105
62608,DB00605,60672,1,105,00605,105
62609,DB00605,5106,1,105,00605,105
62610,DB00605,3673,1,105,00605,105
62611,DB00605,208,-1,105,00605,105
62612,DB00605,55757,1,105,00605,105
62613,DB00605,2887,1,105,00605,105
62614,DB00605,9518,1,105,00605,105
62615,DB00605,440,1,105,00605,105
62616,DB00605,768,-1,105,00605,105
62617,DB00605,891,-1,105,00605,105
62618,DB00605,9928,1,105,00605,105
62619,DB00605,2650,1,105,00605,105
62620,DB00605,2495,1,105,00605,105
62621,DB00605,467,1,105,00605,105
62622,DB00605,688,1,105,00605,105
62623,DB00605,131601,1,105,00605,105
62624,DB00605,5970,1,105,00605,105
62625,DB00605,53,1,105,00605,105
62626,DB00605,2073,-1,105,00605,105
62627,DB00605,1544,1,105,00605,105
62628,DB00605,113251,1,105,00605,105
62629,DB00605,2113,1,105,00605,105
62630,DB00605,26504,1,105,00605,105
62631,DB00605,1649,1,105,00605,105
62632,DB00605,27253,-1,105,00605,105
62633,DB00605,3955,1,105,00605,105
62634,DB00605,6813,1,105,00605,105
62635,DB00605,29110,1,105,00605,105
62636,DB00605,1807,1,105,00605,105
62637,DB00605,26000,1,105,00605,105
62638,DB00605,28969,-1,105,00605,105
62639,DB00605,6303,1,105,00605,105
62640,DB00605,11135,1,105,00605,105
62641,DB00605,1545,1,105,00605,105
62642,DB00605,56623,1,105,00605,105
62643,DB00605,7494,1,105,00605,105
62644,DB00605,7718,1,105,00605,105
62645,DB00605,79156,1,105,00605,105
62646,DB00605,4779,1,105,00605,105
62647,DB00605,55558,1,105,00605,105
62648,DB00605,983,-1,105,00605,105
62649,DB00605,7257,-1,105,00605,105
62650,DB00605,1728,1,105,00605,105
62651,DB00605,9260,1,105,00605,105
62652,DB00605,1457,-1,105,00605,105
62653,DB00605,2274,1,105,00605,105
62654,DB00605,5371,1,105,00605,105
62655,DB00605,54732,-1,105,00605,105
62656,DB00605,3141,-1,105,00605,105
62657,DB00605,64759,-1,105,00605,105
62658,DB00605,1647,1,105,00605,105
62659,DB00605,9,-1,105,00605,105
62660,DB00605,4015,-1,105,00605,105
62661,DB00605,672,-1,105,00605,105
62662,DB00605,55654,1,105,00605,105
62663,DB00605,7779,1,105,00605,105
62664,DB00605,4783,1,105,00605,105
62665,DB00605,9120,1,105,00605,105
62666,DB00605,54455,1,105,00605,105
62667,DB00605,1018,-1,105,00605,105
62668,DB00605,6035,-1,105,00605,105
62669,DB00605,27113,1,105,00605,105
62670,DB00605,55254,1,105,00605,105
62671,DB00605,10885,1,105,00605,105
62672,DB00605,8509,-1,105,00605,105
62673,DB00605,4673,-1,105,00605,105
62674,DB00605,3161,-1,105,00605,105
62675,DB00605,9709,1,105,00605,105
62676,DB06287,596,-1,318,06287,318
62677,DB06287,836,1,318,06287,318
62678,DB06287,1806,-1,318,06287,318
62679,DB06287,7298,-1,318,06287,318
62680,DB11831,1646,1,401,11831,401
62681,DB11831,9173,1,401,11831,401
62682,DB11831,28996,1,401,11831,401
62683,DB11831,3162,1,401,11831,401
62684,DB11831,4314,1,401,11831,401
62685,DB11831,6772,-1,401,11831,401
62686,DB11831,4097,1,401,11831,401
62687,DB11831,847,1,401,11831,401
62688,DB11831,1234,1,401,11831,401
62689,DB11831,7975,1,401,11831,401
62690,DB11831,10049,1,401,11831,401
62691,DB11831,6777,1,401,11831,401
62692,DB11831,4602,-1,401,11831,401
62693,DB11831,694,1,401,11831,401
62694,DB11831,5743,1,401,11831,401
62695,DB11831,2878,1,401,11831,401
62696,DB11831,1543,1,401,11831,401
62697,DB11831,6285,-1,401,11831,401
62698,DB11831,25805,1,401,11831,401
62699,DB11831,3576,1,401,11831,401
62700,DB11831,2936,1,401,11831,401
62701,DB11831,10935,-1,401,11831,401
62702,DB11831,63924,1,401,11831,401
62703,DB11831,6775,1,401,11831,401
62704,DB11831,796,1,401,11831,401
62705,DB11831,9315,-1,401,11831,401
62706,DB11831,2908,1,401,11831,401
62707,DB11831,22822,1,401,11831,401
62708,DB11831,2729,1,401,11831,401
62709,DB11831,9493,-1,401,11831,401
62710,DB11831,467,1,401,11831,401
62711,DB11831,6351,1,401,11831,401
62712,DB11831,3310,1,401,11831,401
62713,DB11831,1316,1,401,11831,401
62714,DB11831,1075,-1,401,11831,401
62715,DB11831,7709,-1,401,11831,401
62716,DB11831,3489,1,401,11831,401
62717,DB11831,1789,-1,401,11831,401
62718,DB11831,8309,1,401,11831,401
62719,DB11831,9787,-1,401,11831,401
62720,DB11831,3725,1,401,11831,401
62721,DB11831,3759,-1,401,11831,401
62722,DB11831,8895,-1,401,11831,401
62723,DB11831,301,1,401,11831,401
62724,DB11831,3398,1,401,11831,401
62725,DB11831,10875,-1,401,11831,401
62726,DB11831,10587,1,401,11831,401
62727,DB11831,6648,1,401,11831,401
62728,DB11831,4609,-1,401,11831,401
62729,DB11831,677,-1,401,11831,401
62730,DB11831,5142,1,401,11831,401
62731,DB11831,6157,1,401,11831,401
62732,DB11831,7296,1,401,11831,401
62733,DB11831,2920,1,401,11831,401
62734,DB11831,23460,-1,401,11831,401
62735,DB11831,3422,-1,401,11831,401
62736,DB11831,389,1,401,11831,401
62737,DB11831,8870,1,401,11831,401
62738,DB11831,29940,-1,401,11831,401
62739,DB11831,5144,1,401,11831,401
62740,DB11831,55847,-1,401,11831,401
62741,DB11831,2162,-1,401,11831,401
62742,DB11831,3627,1,401,11831,401
62743,DB11831,2919,1,401,11831,401
62744,DB11831,2932,1,401,11831,401
62745,DB11831,10123,1,401,11831,401
62746,DB11831,5686,-1,401,11831,401
62747,DB11831,10203,1,401,11831,401
62748,DB11831,7050,1,401,11831,401
62749,DB11831,190,1,401,11831,401
62750,DB11831,699,-1,401,11831,401
62751,DB11831,51582,-1,401,11831,401
62752,DB11831,2512,1,401,11831,401
62753,DB11831,26034,-1,401,11831,401
62754,DB11831,7852,-1,401,11831,401
62755,DB11831,3553,1,401,11831,401
62756,DB11831,2355,1,401,11831,401
62757,DB11831,133,1,401,11831,401
62758,DB11831,4199,1,401,11831,401
62759,DB11831,23503,-1,401,11831,401
62760,DB11831,10135,1,401,11831,401
62761,DB11831,57016,1,401,11831,401
62762,DB11831,1962,1,401,11831,401
62763,DB11831,8061,1,401,11831,401
62764,DB11831,26585,1,401,11831,401
62765,DB11831,123,1,401,11831,401
62766,DB11831,4501,1,401,11831,401
62767,DB11831,384,1,401,11831,401
62768,DB11831,8243,-1,401,11831,401
62769,DB11831,117247,1,401,11831,401
62770,DB11831,84991,-1,401,11831,401
62771,DB11831,220988,-1,401,11831,401
62772,DB11831,6708,1,401,11831,401
62773,DB11831,302,1,401,11831,401
62774,DB11831,4353,-1,401,11831,401
62775,DB11831,3569,1,401,11831,401
62776,DB11831,1006,-1,401,11831,401
62777,DB11831,1649,1,401,11831,401
62778,DB11831,1843,1,401,11831,401
62779,DB11831,55347,-1,401,11831,401
62780,DB11831,51318,-1,401,11831,401
62781,DB11831,6281,1,401,11831,401
62782,DB11831,25932,1,401,11831,401
62783,DB11831,3659,1,401,11831,401
62784,DB11831,4927,1,401,11831,401
62785,DB11831,6515,-1,401,11831,401
62786,DB11831,9774,-1,401,11831,401
62787,DB11831,1028,1,401,11831,401
62788,DB11831,10606,-1,401,11831,401
62789,DB11831,7852,-1,401,11831,401
62790,DB11831,3516,-1,401,11831,401
62791,DB11831,1728,1,401,11831,401
62792,DB11831,942,1,401,11831,401
62793,DB11831,729230,-1,401,11831,401
62794,DB11831,4082,1,401,11831,401
62795,DB11831,5996,1,401,11831,401
62796,DB11831,1236,-1,401,11831,401
62797,DB11831,54910,1,401,11831,401
62798,DB11831,4814,1,401,11831,401
62799,DB11831,6615,1,401,11831,401
62800,DB11831,1236,-1,401,11831,401
62801,DB11831,5366,1,401,11831,401
62802,DB11831,6504,-1,401,11831,401
62803,DB11831,149628,-1,401,11831,401
62804,DB11831,729230,-1,401,11831,401
62805,DB11831,3552,1,401,11831,401
62806,DB11831,10457,1,401,11831,401
62807,DB11831,2539,1,401,11831,401
62808,DB11831,28985,-1,401,11831,401
62809,DB11831,10981,-1,401,11831,401
62810,DB11831,7421,1,401,11831,401
62811,DB11831,2254,1,401,11831,401
62812,DB11831,2495,1,401,11831,401
62813,DB11831,6347,-1,401,11831,401
